source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,sources,references,curation_effort,n_references,n_resources
P63086,D4A3K2,Mapk1,Shc4,1,0,0,0,0,0,PhosphoSite,PhosphoSite:31121283,1,1,1
P54645,P15389,Prkaa1,Scn5a,1,0,0,0,0,0,PhosphoSite,PhosphoSite:30759345,1,1,1
P11275,P51792,Camk2a,Clcn3,1,0,0,0,0,0,KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,KEA:14754994;PhosphoSite:14754994;PhosphoSite:23165767;phosphoELM:14754994,4,2,6
P19139,B4F7B6,Csnk2a1,Bmi1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;Sparser_ProtMapper,PhosphoSite:28270146;ProtMapper:28270146,2,1,2
P11275,P24942,Camk2a,Slc1a3,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,PhosphoSite:27889915,1,1,2
P57097,P52632,Mertk,Stat5b,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:11751923;PhosphoSite:12411494;PhosphoSite:16772534;PhosphoSite:17822672;PhosphoSite:17997837;PhosphoSite:18430728;PhosphoSite:18550772;PhosphoSite:23980167,8,8,2
P63086,Q6AYI5,Mapk1,Shoc2,1,0,0,0,0,0,PhosphoSite,PhosphoSite:30865892,1,1,1
P47197,P46153,Akt2,Gata6,1,0,0,0,0,0,PhosphoSite,PhosphoSite:25969542,1,1,1
D3ZZH6,Q920M9,Map3k5,Siah1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref,PhosphoSite:25391652,1,1,1
D3ZG83,F1LYY7,Map3k10,Dyrk2,1,1,0,1,1,0,ACSN;KEA;Kinexus_KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;Wang;iPTMnet,ACSN:11274345;ACSN:18455992;KEA:18455992;PhosphoSite:18455992;iPTMnet:18455992,5,2,7
P11275,Q6P7Q4,Camk2a,Glo1,1,0,0,0,0,0,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:19199007;PhosphoSite:32966793;PhosphoSite:33459186,3,3,3
P47196,D3ZVI5,Akt1,Eya1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:24954506,1,1,2
Q62673,Q62623,Plk1,Cdc20,1,0,0,0,0,0,ACSN;PhosphoSite;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet,ACSN:18931676;ACSN:19270156;ACSN:19622404;ACSN:19686080;PhosphoSite:23643811;ProtMapper:23643811;ProtMapper:26912231;ProtMapper:29167309;iPTMnet:23643811,9,7,4
P67999,D3ZW33,Rps6kb1,Bach2,1,0,0,0,0,0,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:17018862,1,1,3
P19139,P47197,Csnk2a1,Akt2,1,0,0,0,0,0,PhosphoSite,PhosphoSite:24769357,1,1,1
P18266,A0A0U1RS40,Gsk3b,Stk38,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper,PhosphoSite:22142472;ProtMapper:22142472,2,1,2
P18266,G3V9Q4,Gsk3b,Stk38,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper,PhosphoSite:22142472;ProtMapper:22142472,2,1,2
P39951,B1WC75,Cdk1,Dlgap5,1,0,0,0,0,0,ELM;HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;dbPTM;phosphoELM_MIMP,ELM:15145941;PhosphoSite:15145941;dbPTM:15145941;dbPTM:16964243;dbPTM:17081983;dbPTM:18220336;dbPTM:18669648;dbPTM:19007248,8,6,5
D4A5F1,Q5XIS9,Pkd2,Prkd2,1,0,0,0,0,0,HPRD_MIMP;KEA;Kinexus_KEA;MIMP;PhosphoSite_KEA;PhosphoSite_MIMP;iPTMnet;phosphoELM_KEA;phosphoELM_MIMP,KEA:11062248;KEA:12058027;iPTMnet:11062248;iPTMnet:12058027,4,2,3
Q5XIS9,D4A5F1,Prkd2,Pkd2,1,0,0,0,0,0,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:20881056,1,1,3
Q62673,O35254,Plk1,Gorasp1,1,0,0,0,0,0,HPRD;PhosphoPoint;PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SPIKE_LC;Sparser_ProtMapper,HPRD:11447294;PhosphoSite:22523075;ProtMapper:23453991;ProtMapper:24295319;ProtMapper:26734607;ProtMapper:27242098;SPIKE_LC:16189514,7,7,4
Q62844,O08562,Fyn,Scn9a,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref,PhosphoSite:29790812,1,1,1
Q01621,Q6PNM1,Lck,Btla,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref,PhosphoSite:32437509,1,1,1
F1M7G0,P0C170,Trpm6,P0C170,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:15010469;PhosphoSite:16319397,2,2,2
D4ACL8,Q641Y8,Atm,Ddx1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref,PhosphoSite:25176654,1,1,1
P19139,Q80ZA3,Csnk2a1,Serpinf1,1,0,0,0,0,0,HPRD;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,HPRD:16322471;PhosphoSite:15374885;PhosphoSite:21059648,3,3,5
P19139,A0A8J8XL70,Csnk2a1,Serpinf1,1,0,0,0,0,0,HPRD;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,HPRD:16322471;PhosphoSite:15374885;PhosphoSite:21059648,3,3,5
D4AE59,O70437,Stk11,Smad4,1,0,0,0,0,0,MIMP;NetPath;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper,NetPath:11741830;PhosphoSite:20974850;ProtMapper:16927938;ProtMapper:20974850;ProtMapper:22835457,5,4,4
Q09137,B5DFG1,Prkaa2,Pink1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;RLIMS-P_ProtMapper,PhosphoSite:29284690;ProtMapper:29284690,2,1,2
P39951,Q5PQK4,Cdk1,Uimc1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;Sparser_ProtMapper,PhosphoSite:23264621;ProtMapper:23264621;ProtMapper:28569838,3,2,2
P47197,P70705,Akt2,Atp7a,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,PhosphoSite:19576997;PhosphoSite:29301787,2,2,2
P70618,Q63246,Mapk14,Foxc2,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:23878394;PhosphoSite:26804168;PhosphoSite:27292262,3,3,2
P54645,P49816,Prkaa1,Tsc2,1,1,0,1,1,0,ACSN;BioGRID;PhosphoSite;ProtMapper;SIGNOR_ProtMapper;Wang,ACSN:14651849;ACSN:18692468;ACSN:19339977;BioGRID:15261145;PhosphoSite:20363874;PhosphoSite:28591720;PhosphoSite:33271062;ProtMapper:16959574,8,8,5
P97633,P23562,Csnk1a1,Slc4a1,1,0,0,0,0,0,HPRD_MIMP;KEA;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,KEA:10942405;KEA:1998697;KEA:2065070;KEA:9108423;KEA:91152059;PhosphoSite:9108423;phosphoELM:9108423,7,5,7
D3ZDS3,Q66H76,Ptk6,Pxn,1,1,0,1,1,0,HPRD_MIMP;KEA;MIMP;NetPath;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,KEA:10823820;KEA:11774284;KEA:12408869;KEA:15107421;KEA:15572663;KEA:15592455;KEA:15817476;KEA:16094384;KEA:16254239;KEA:7537852;KEA:7615549;NetPath:15572663;PhosphoSite:15572663;PhosphoSite:18676874;PhosphoSite:21423176;PhosphoSite:7493940;ProtMapper:15572663;dbPTM:11774284;dbPTM:15572663;dbPTM:15592455;dbPTM:15951569;dbPTM:16094384;dbPTM:16212419;dbPTM:17081983;dbPTM:17389395;dbPTM:18083107;dbPTM:19534553;iPTMnet:15572663;iPTMnet:19304789;phosphoELM:15572663,30,21,11
P19139,Q5XIB8,Csnk2a1,Tinf2,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:29581185,1,1,2
P47196,Q63802,Akt1,Wee1,1,0,0,0,0,0,HPRD_MIMP;InnateDB;KEA;Kinexus_KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;phosphoELM_MIMP,InnateDB:15964826;KEA:15964826;PhosphoSite:33796458;PhosphoSite:34570813,4,3,5
E9PT20,F7FF45,Abl1,Numa1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper,PhosphoSite:22252550;ProtMapper:22252550;ProtMapper:25202877,3,2,2
P18266,Q9R0I6,Gsk3b,Xiap,1,0,0,0,0,0,PhosphoSite,PhosphoSite:29678905,1,1,1
Q9WUD9,Q9QZ81,Src,Ago2,1,0,0,0,0,0,PhosphoSite,PhosphoSite:26858302;PhosphoSite:31981897,2,2,1
P09217,Q62625,Prkcz,Map1lc3b,1,0,0,0,0,0,PhosphoSite,PhosphoSite:31857374;PhosphoSite:34146484,2,2,1
Q63450,P15304,Camk1,Lipe,1,0,0,0,0,0,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;phosphoELM_MIMP,PhosphoSite:18398140;PhosphoSite:2537200;PhosphoSite:3345839,3,3,3
Q64303,Q6AYC5,Pak2,Arhgap15,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref,PhosphoSite:23760270,1,1,1
P54645,Q91XJ1,Prkaa1,Becn1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:27304906,1,1,2
Q9WUD9,A1L1J7,Src,Pbk,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet,PhosphoSite:27016416;ProtMapper:27016416;iPTMnet:27016416,3,1,3
B2GUY1,D4AEL8,Plk4,Cep131,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper;Wang,PhosphoSite:31358734;ProtMapper:30804208,2,2,3
Q63531,Q9EQE1,Rps6ka1,Senp2,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:25689261,1,1,2
O55099,Q6AXW0,Aurkb,Cdca8,1,0,0,0,0,0,HPRD;HPRD_MIMP;IntAct;Lit-BM-17;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;RLIMS-P_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM_MIMP,HPRD:15249581;HPRD:15260989;IntAct:20739936;Lit-BM-17:15249581;Lit-BM-17:15260989;Lit-BM-17:17099693;Lit-BM-17:17956729;Lit-BM-17:18243099;Lit-BM-17:18946085;Lit-BM-17:20430883;Lit-BM-17:21051298;Lit-BM-17:21554500;PhosphoSite:17241471;PhosphoSite:17483322;ProtMapper:17483322;ProtMapper:28004745;dbPTM:15249581;dbPTM:18691976;iPTMnet:17483322,19,14,10
P47196,Q9QYN5,Akt1,Bcl10,1,0,0,0,0,0,HPRD;InnateDB;IntAct;Lit-BM-17;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SPIKE_LC;iPTMnet,HPRD:16280327;InnateDB:16280327;IntAct:16280327;IntAct:24412244;Lit-BM-17:16280327;Lit-BM-17:24412244;PhosphoSite:20466000;ProtMapper:16280327;SPIKE_LC:17145710;iPTMnet:16280327,10,4,9
P39951,F1M5M3,Cdk1,Tex14,1,0,0,0,0,0,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,PhosphoSite:22405274,1,1,3
P63086,D3ZV60,Mapk1,Cenpe,1,0,0,0,0,0,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;iPTMnet;phosphoELM_MIMP,PhosphoSite:9744883;iPTMnet:9744883,2,1,4
D4AE59,D4A0E8,Stk11,Prmt5,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref,PhosphoSite:30289978,1,1,1
Q63117,D3ZDI9,Clk3,Usp13,1,0,0,0,0,0,PhosphoSite,PhosphoSite:32453420,1,1,1
P68403,Q9QYH7,Prkcb,Ghrl,1,0,0,0,0,0,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:18343535,1,1,3
Q9WUD9,Q9QX78,Src,Socs1,1,0,0,0,0,0,PhosphoSite,PhosphoSite:31101761,1,1,1
P19139,Q64259,Csnk2a1,Vhl,1,0,0,0,0,0,InnateDB;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,InnateDB:17936701;PhosphoSite:26973240,2,2,4
D4ACN6,F1LRJ1,Cert1,Col4a3,1,0,0,0,0,0,HPRD;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper,HPRD:10212244;PhosphoSite:10212244;PhosphoSite:7768924,3,2,4
Q63531,Q4L1J4,Rps6ka1,Magi1,1,0,0,0,0,0,HPRD;PhosphoPoint;PhosphoSite,HPRD:16217014;PhosphoSite:30944250,2,2,3
P63086,P13596,Mapk1,Ncam1,1,0,0,0,0,0,PhosphoSite,PhosphoSite:28193531,1,1,1
P21708,P06494,Mapk3,Erbb2,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:28632938;PhosphoSite:30115691,2,2,2
Q64303,O54861,Pak2,Sort1,1,0,0,0,0,0,PhosphoSite,PhosphoSite:25805502;PhosphoSite:31767632,2,2,1
P54645,Q64725,Prkaa1,Syk,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:22848421,1,1,2
Q62868,D3ZE20,Rock2,Nfatc1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:28920922,1,1,2
Q04589,Q64632,Fgfr1,Itgb4,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;Sparser_ProtMapper,PhosphoSite:11438664;PhosphoSite:23677256;ProtMapper:26918348,3,3,2
D3ZZH6,Q5XIG8,Map3k5,Strap,1,0,0,0,0,0,InnateDB;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper,InnateDB:19880523;PhosphoSite:21148321;PhosphoSite:29783958;ProtMapper:19880523;ProtMapper:29849900,5,4,4
P09215,P10158,Prkcd,Fosl1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,PhosphoSite:27816489,1,1,2
P18266,O35303,Gsk3b,Dnm1l,1,0,0,0,0,0,HPRD;Lit-BM-17;PhosphoPoint;PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;SPIKE_LC,HPRD:9731200;Lit-BM-17:9731200;PhosphoSite:25192600;ProtMapper:23185298;ProtMapper:25390895;ProtMapper:27030341;ProtMapper:29463061;SPIKE_LC:16189514,8,7,5
P21708,Q62985,Mapk3,Sh2b1,1,0,0,0,0,0,HPRD_MIMP;MIMP;PhosphoNetworks;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;phosphoELM_MIMP,PhosphoSite:10473609,1,1,4
Q62673,Q2KJ09,Plk1,Usp16,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;RLIMS-P_ProtMapper,PhosphoSite:26323689;ProtMapper:26323689,2,1,2
P09215,P04797,Prkcd,Gapdh,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,PhosphoSite:23653351;PhosphoSite:27129213;ProtMapper:25399565;ProtMapper:25859407,4,4,2
Q9WUD9,Q2EJA0,Src,Yap1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref;ProtMapper;Sparser_ProtMapper,PhosphoSite:27013234;PhosphoSite:28661054;ProtMapper:28939028;ProtMapper:29642615,4,4,2
F1M419,F1MAF1,Pim2,Hsf1,1,0,0,0,0,0,PhosphoSite,PhosphoSite:31409638,1,1,1
Q05030,F7FKU1,Pdgfrb,Etv6,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref,PhosphoSite:10597306,1,1,1
Q05030,Q3KRD1,Pdgfrb,Etv6,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref,PhosphoSite:10597306,1,1,1
D3ZMG0,Q9JI92,Ulk1,Sdcbp,1,0,0,0,0,0,HPRD;Lit-BM-17;PhosphoPoint;PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,HPRD:15014045;Lit-BM-17:15014045;PhosphoSite:21949238,3,2,5
P63086,M0RB75,Mapk1,Kdm4b,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,PhosphoSite:28945223,1,1,2
D3ZFU9,P18666,Mylk,Myl12b,1,1,0,1,1,0,Cui2007;HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;Wang;dbPTM,PhosphoSite:11278951;PhosphoSite:11384979;PhosphoSite:12185584;PhosphoSite:12429016;PhosphoSite:14592950;PhosphoSite:15567063;PhosphoSite:15710622;PhosphoSite:17408635;PhosphoSite:18984162;PhosphoSite:26334100;ProtMapper:11062269;ProtMapper:11815633;ProtMapper:16460276;ProtMapper:18773891;ProtMapper:20510202;ProtMapper:21345328;ProtMapper:22120626;ProtMapper:23790394;ProtMapper:24144337;ProtMapper:26334100;ProtMapper:26827725;ProtMapper:27735862;ProtMapper:28878690;ProtMapper:29046396;dbPTM:11942626;dbPTM:12429016;dbPTM:15946647;dbPTM:17924679;dbPTM:19690332,29,27,6
D3ZFU9,P13832,Mylk,Rlc-a,1,1,0,1,1,0,Cui2007;HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Wang;dbPTM,PhosphoSite:11278951;PhosphoSite:11384979;PhosphoSite:12185584;PhosphoSite:12429016;PhosphoSite:14592950;PhosphoSite:15567063;PhosphoSite:15710622;PhosphoSite:17408635;PhosphoSite:18984162;PhosphoSite:26334100;ProtMapper:16460276;ProtMapper:22120626;ProtMapper:26334100;ProtMapper:27735862;dbPTM:11942626;dbPTM:12429016;dbPTM:15946647,17,15,6
F1M7Y5,Q9Z340,Prkci,Pard3,1,1,0,1,1,0,HPRD;IntAct;PhosphoPoint;PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;SPIKE_LC;Wang;iPTMnet,HPRD:14676191;IntAct:14676191;PhosphoSite:27554858;SPIKE_LC:14676191;SPIKE_LC:17145710;iPTMnet:22579248,6,4,7
Q06486,P53042,Csnk1d,Ppp5c,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:29141220,1,1,2
Q05030,Q68FX7,Pdgfrb,Thoc5,1,0,0,0,0,0,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:18373705;PhosphoSite:23032722;PhosphoSite:26919114,3,3,3
P26817,P26684,Grk2,Ednra,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref;Wang,PhosphoSite:14636059;PhosphoSite:24064210,2,2,2
P06494,Q80ZG6,Erbb2,Bbc3,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,PhosphoSite:24236056,1,1,2
P39951,Q9WUL0,Cdk1,Top1,1,0,0,0,0,0,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;iPTMnet;phosphoELM_MIMP,PhosphoSite:18408216;iPTMnet:18408216,2,1,4
Q03114,Q9WU82,Cdk5,Ctnnb1,1,0,0,0,0,0,HPRD_MIMP;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;dbPTM,PhosphoSite:17009320;PhosphoSite:25961922;PhosphoSite:26740630;ProtMapper:26509276;dbPTM:17009320,5,4,5
Q9WUD9,Q6P767,Src,Pttg1ip,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper,PhosphoSite:23678037;ProtMapper:23678037;ProtMapper:27603901,3,2,2
P70618,O89046,Mapk14,Coro1b,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;iPTMnet,PhosphoSite:16027158;PhosphoSite:17350576;PhosphoSite:22619279;PhosphoSite:27592029;PhosphoSite:33275893;ProtMapper:27592029;iPTMnet:27592029,7,5,3
B2GUY1,D3ZBE5,Plk4,Nek7,1,0,0,0,0,0,PhosphoSite,PhosphoSite:31762063,1,1,1
Q63484,P51400,Akt3,Adarb1,1,0,0,0,0,0,PhosphoSite,PhosphoSite:31095429,1,1,1
Q7TT49,Q8R4T2,Cdc42bpb,Siah2,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref,PhosphoSite:33536006,1,1,1
Q64595,Q05030,Prkg2,Pdgfrb,1,0,0,0,0,0,PhosphoSite,PhosphoSite:29935031,1,1,1
D4A3U7,A2RRU1,Mapk11,Gys1,1,0,0,0,0,0,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;iPTMnet;phosphoELM_MIMP,PhosphoSite:14680475;PhosphoSite:17698598;PhosphoSite:19339242;PhosphoSite:22510711;PhosphoSite:29541418;iPTMnet:14680475,6,5,4
Q9WUD9,P60570,Src,Panx1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,PhosphoSite:30814251;ProtMapper:26242575;ProtMapper:30814251,3,2,2
Q91ZN7,P56558,Chek1,Ogt,1,0,0,0,0,0,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;phosphoELM_MIMP,PhosphoSite:29021254;ProtMapper:29021254;ProtMapper:30105004,3,2,3
Q9QY78,P62909,Ikbkb,Rps3,1,0,0,0,0,0,InnateDB;IntAct;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,InnateDB:21399639;IntAct:21399639;PhosphoSite:21399639;ProtMapper:21399639;ProtMapper:21738525;ProtMapper:23873783;ProtMapper:24613200;ProtMapper:25756944;ProtMapper:26526615,9,6,5
P19139,O35815,Csnk2a1,Atxn3,1,0,0,0,0,0,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,PhosphoSite:19542537,1,1,3
P0C8E4,O09139,Map3k7,E2f1,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;Sparser_ProtMapper,PhosphoSite:26724859;PhosphoSite:27935805;PhosphoSite:29264472;PhosphoSite:8087847;ProtMapper:26724859,5,4,2
P18266,P56558,Gsk3b,Ogt,1,0,0,0,0,0,HPRD;PhosphoPoint;PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,HPRD:10753899;PhosphoSite:23395175,2,2,4
Q9WUD9,P20595,Src,Gucy1b1,1,0,0,0,0,0,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper,PhosphoSite:16079134,1,1,3
P09215,P49816,Prkcd,Tsc2,1,0,0,0,0,0,PhosphoSite,PhosphoSite:30684133,1,1,1
P11275,Q99MC0,Camk2a,Ppp1r14a,1,0,0,0,0,0,HPRD_MIMP;KEA;Kinexus_KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,KEA:11287002;KEA:12030846;KEA:12563012;KEA:12604330;KEA:15003508;KEA:15184667;KEA:15665049;PhosphoSite:12604330;phosphoELM:12604330,9,7,6
P70600,O70601,Ptk2b,Lat,1,0,0,0,0,0,PhosphoSite;ProtMapper;Sparser_ProtMapper,PhosphoSite:28699640;PhosphoSite:31189114;ProtMapper:28699640,3,2,2
D3ZD03,P59692,Tyk2,Siva1,1,0,0,0,0,0,Lit-BM-17;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;Sparser_ProtMapper,Lit-BM-17:20727854;PhosphoSite:20727854;ProtMapper:20727854,3,1,4
P19139,E9PTL1,Csnk2a1,Rad17,1,0,0,0,0,0,PhosphoSite,PhosphoSite:29902452,1,1,1
P70618,D4A7Q2,Mapk14,Fpr1,1,0,0,0,0,0,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,PhosphoSite:22447027;iPTMnet:22447027,2,1,4
P24062,P04961,Igf1r,Pcna,1,0,0,0,0,0,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,PhosphoSite:28924044,1,1,2
